id,route_name,sn_id,en_id,ofc_type_id,capacity,ofc_owner_id,current_rkm,transnet_id,transnet_rkm,asset_no,maintenance_terminal_id,commissioned_on,remark,status,created_at,updated_at
ec2232bb-8234-42e9-809e-9c0b9cb83aa5,KHURIGACHI BTS – BJC NOFN NEAR GANGAJOARA BTS-01,60cfbcc5-26b9-4d7c-a8e9-02cc56010f19,e95dbdd9-6a44-496d-85ff-6535f8a25e0c,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.200,242068,1.200,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-12-17 00:00:00+00
ecb1dbdd-592e-4b7e-8be2-cdaf19bc806f,ONGC SONARPUR – BJC JC INFRONT OF ONGC-01,54bc2231-880b-4ba6-ba6e-4d3cb594052b,8c4e7a4f-4a6b-4454-94ea-1b99a78f51fe,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.180,244592,0.180,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-12-18 00:00:00+00
ed6cc5e3-2d71-4619-b6a9-64aeffefc669,KAMALGAZI BTS - MAHAMAYATALA II BTS-01,abfa36d3-d0ed-486e-8f97-62651f7a9b9e,6cb1a150-a017-4e2f-9018-f0482be79bdb,aea6a03e-cf73-45a4-99e1-317f8f4cfc84,4,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.690,198630,0.690,990500621122,4bc2a086-b131-47e1-9c20-f10650c0196d,2018-02-04,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
ef00a82a-ad47-49df-b4c0-1cd58ef9a479,BRP RLY XING BTS-BARUIPUR-01,bcf6e48f-7152-4df4-b8e6-8501ed526101,b5bfbef5-356c-499b-ad2b-351b7ed6a845,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.900,172698,1.310,,4bc2a086-b131-47e1-9c20-f10650c0196d,2007-08-23,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
f1e02821-b55e-49bc-91ec-9a3d07d8ba3b,SUGAM PARK - KAMALGAZI BTS,e1cf5cd0-7692-45ee-83d2-cfdc6d8843ef,abfa36d3-d0ed-486e-8f97-62651f7a9b9e,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,2.090,157048,2.010,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
f5a3f77a-5e9b-415b-aef3-888689f978e8,DAKSHIN BONHOOGLY BTS⇔PRANA BORAL BTS_1,0237bbb2-4f2f-409d-b7d6-1fda8fdc8578,9316bc95-e5b0-4e58-b16f-424662b14ac8,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.650,,0.650,990500919560,4bc2a086-b131-47e1-9c20-f10650c0196d,,DPR,true,2025-12-29 11:39:32.382316+00,2025-12-29 11:39:32.382316+00
f8768d18-be07-479f-9793-9be3f4c0771b,RAJPUR SARKAR PARA BTS - BJC JC NEAR SARKARPARA BTS,b4237dad-b581-4bf2-ac29-ae502a2bf43d,8a30a636-b3d8-42ef-a0f5-0a005a0d7891,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.208,254326,0.208,990500919548,4bc2a086-b131-47e1-9c20-f10650c0196d,,"1. DPR Cable
2. Route created on Transnet.
3. Photo/Video Upload Done on Transnet",true,2025-08-19 00:00:00+00,2026-01-01 08:15:56.72474+00
f877b31a-4e55-4d42-a5a1-d673af9f9fd3,BARUIPUR III BTS – BJC PURATAN BAZAR-01,876847d1-9e49-4c81-9716-c3b188826ce1,6ef43b78-0e7b-41c0-90d8-b26b4823b2ec,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.500,233297,0.500,,4bc2a086-b131-47e1-9c20-f10650c0196d,2022-09-28,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
f9d69d96-c359-4120-9e82-edad901da970,BONHOOGLY BTS – BJC NATUNHAT BORAL-01,7ba58860-566a-41cc-8493-dc37bbc303a5,6e380b52-dadd-4911-8462-d9bc4ca17cf9,e137552b-9ae2-442b-bcc2-c435d7d64ba1,12,ad3477d5-de78-4b9f-9302-a4b5db326e9f,2.130,180561,,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
fa4630a5-8f15-4f3e-b11b-0207e3928dda,KALYANPUR – BJC DOPAGACHI-01,aafe2bfb-6e18-4053-97b5-bf7fb9992fcb,7a24fbd1-90e4-42c7-a6d5-557256417192,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,5.220,170685,5.220,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-07-18,,true,2025-08-19 00:00:00+00,2025-11-01 00:00:00+00
fcc04399-ba3c-4b94-85fe-4c181f867b88,BJC BLUESKY PARTY OFFICE JC⇔BJC BIDYANIDHI SCHOOL AERIAL_1,f11f5a30-c42c-43d6-90c3-44eb67b5296f,67f31c57-1346-42a5-99ef-735369be2f87,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.234,254342,0.234,990500919562,4bc2a086-b131-47e1-9c20-f10650c0196d,,"1. DPR Cable
2. Route created on Transnet.
3. Photo/Video Upload Done on Transnet",true,2025-12-29 11:35:26.854953+00,2026-01-01 08:19:18.200506+00
fea292b0-232a-450c-8fe7-9ed88c3ae662,DAKSHIN KALYANPUR BTS – BJC KALYANPUR BBNL JC IF CYCLE STAND-01,45b41c2d-54cf-42a9-b134-239d96bb7c5a,edf68477-f312-4431-a27f-1defd6cf3097,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.900,236848,0.900,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
feb1b4a5-1ce2-4c8e-a34c-76c6164288be,ADSR BARUIPUR - AERIAL JC NEAR BARUIPUR TRAFFIC CONTROL OFF-01,9fa7e823-3c49-4cb5-8519-f80ce7f416e4,fd990552-d8ae-4283-a06d-f713bab3854a,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.370,244443,0.370,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
ff4c1e69-b17c-479f-b71a-3e00b4bcd284,FARTABAD – HHC-01,10b4b8cd-7f82-4162-a0d5-a37bff9d9049,781a30c9-f5db-4af4-ac1d-f279ad2eff80,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,1.500,170322,1.240,,4bc2a086-b131-47e1-9c20-f10650c0196d,2003-06-23,,true,2025-08-19 00:00:00+00,2025-10-29 00:00:00+00
fffee320-2c8c-4ca4-b6bc-8b0176caf847,BJC JC INFRONT OF RAJPUR VIDYANIDHI – NANDANAGAR BTS-01,52d5ebd1-662d-49d3-80af-a6e6bc37083e,f35ad33a-eff2-466d-b759-62c1d36d4905,84e8ba18-eedc-4eae-aaa4-e6a82400849d,24,ad3477d5-de78-4b9f-9302-a4b5db326e9f,0.700,246254,0.700,,4bc2a086-b131-47e1-9c20-f10650c0196d,,,true,2025-08-19 00:00:00+00,2025-12-17 00:00:00+00
