SL NO,Id,"Division Sub-Division",IP_ID/2G ID/3G ID,BTS NAME,"BBU_RING_NO [Parent ring]","BBU SEQ. NO",RING OFC READYNESS STATUS,ORIGINATING MAAN DETAILS,TERMINATING MAAN DETAILS,SELECT BBU RING,"PARENTED TO (RING NO)","PARENTED BTS (FOR LINEAR BTS)"
MAAN_ID_&_MAAN_NAME,SELECT MAAN,SELECT MAAN PORT,MAAN_ID_&_MAAN_NAME,SELECT MAAN,SELECT MAAN PORT
25,,"South-II HNV","BSKOL09083 /Z2GJDPNBJDP2465 /Z3GJDPNBJDP5465",Sitakundu,"HNV-06 [HNV-06]",3,,"KO-KTD-B32-BR-6005 Baruipur -B3(CAT2) /1 ETH-1-1-7","12986 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-7 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-B32-BR-6005 Baruipur -B3(CAT2) /1 ETH-1-1-8","12986 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-8 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-06 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
26,,"SOUTH-II HNV","KL5KOLKT277G /Z2GJDPIPJDP2482 /Z3GJDPIPJDP5482",CHOWHATI POLEHAT,"HNV-07 [HNV-07]",1,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-5","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-5 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-6","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-6 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-07 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
27,,"SOUTH-II HARINAVI","BSKOL09054 /Z2GJDPNBJDP2432 /Z3GJDPNBJDP5432",SARMASTAPUR,"HNV-07 [HNV-07]",2,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-5","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-5 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-6","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-6 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-07 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
28,,,"IN-1115757 /Z2GJDPIPJDP2454 /Z2GJDPIPJDP2454",MALANCHA_CHANDPUR,"HNV-07 [HNV-07]",3,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-5","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-5 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-6","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-6 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-07 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
29,,"SOUTH-II HARINAVI","BSKOL09053 /Z2GJDPNBJDP2429 /Z3GJDPNBJDP5429",RAMCHANDRAPUR,"HNV-08 [HNV-08]",1,,"KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-1","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-1 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-7","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-7 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-08 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
30,,"SOUTH-II HNV","WEBSOU2194 /Z2GJDPIPJDP2462 /Z3GJDPIPJDP5462",NARENDRAPUR-III,"HNV-08 [HNV-08]",2,,"KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-1","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-1 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-7","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-7 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-08 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
31,,"SOUTH-II HNV","WEBSOU2033 /Z2GJDPIPJDP2436 /Z3GJDPIPJDP5436",JAGATDAL-2,"HNV-08 [HNV-08]",3,,"KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-1","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-1 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-7","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-7 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","HNV-08 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
32,,"SOUTH-II HNV","WEBSOU2261 /Z2GJDPIPJDP2499 /Z3GJDPIPJDP5499",GARIA MAIN ROAD,"linear [HNV-08]",1,,"KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-1","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-1 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-7","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-7 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","linear Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
33,,"SOUTH-II HNV","KO/24/AT/16208 /0 /Z3GJDPIPJDP5550",PRANA BORAL,"HNV-09 [HNV-09]",1,,"KO-KTD-A32-BO-2026 Boral ROU-A3(CAT2)/1 ETH-1-1-2","12991 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","KO-KTD-A32-BO-2026 Boral ROU-A3(CAT2)/1 ETH-1-1-3","12991 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-3 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","HNV-09 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
34,,"SOUTH-II HNV","WEBSOU1025 /Z2GJDPIPJDP2475 /Z3GJDPIPJDP5475",Dakshin Bonhooghly,"HNV-09 [HNV-09]",2,,"KO-KTD-A32-BO-2026 Boral ROU-A3(CAT2)/1 ETH-1-1-2","12991 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","KO-KTD-A32-BO-2026 Boral ROU-A3(CAT2)/1 ETH-1-1-3","12991 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-3 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","HNV-09 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
35,,"SOUTH-II HARINAVI","BSKOL09065 /Z2GJDPNBJDP2426 /Z3GJDPNBJDP5426",SHALIMAR CHEMICAL,"HNV-10 [HNV-10]",1,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-8","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-8 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-2","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","HNV-10 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
36,,"SOUTH-II HNV","BSKOL09015 /Z2GJDPNBJDP2443 /Z3GJDPNBJDP5443",NARENDRAPUR,"HNV-10 [HNV-10]",2,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-8","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-8 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-2","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","HNV-10 Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
37,,"South-II HNV","IN-1051441 /Z2GJDPIPJDP2536 /Z3GJDPIPJDP5536",Narendrapur BSC,"linear [HNV-10]",0,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-8","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-8 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-2","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","linear Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
38,,"SOUTH-II HNV","WEBSOU0842 /Z2GJDPIPJDP2511 /Z3GJDPIPJDP5511",Narendrapur,"linear [HNV-10]",0,,"KO-KTD-B32-HN-6007 Harinavi -B3(CAT2) /1 ETH-1-1-8","12988 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-8 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-15 ETH-1-1-16 ETH-1-1-1 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8 ETH-1-1-9","KO-KTD-A32-KM-2020 Kamalgazi BTS-A3(CAT2) /1 ETH-1-1-2","12931 No value Baruipur -B3(CAT2) /1 Boral ROU-A3(CAT2)/1 Harinavi -B3(CAT2) /1 Kamalgazi BTS-A3(CAT2) /1 Sonarpur -A4(CAT2) /1","ETH-1-1-2 No value ETH-1-1-17 ETH-1-1-18 ETH-1-1-19 ETH-1-1-20 ETH-1-1-13 ETH-1-1-14 ETH-1-1-10 ETH-1-1-11 ETH-1-1-12 ETH-1-1-9 ETH-1-1-1 ETH-1-1-2 ETH-1-1-3 ETH-1-1-4 ETH-1-1-5 ETH-1-1-6 ETH-1-1-7 ETH-1-1-8","linear Please select linear HNV-01 HNV-02 HNV-03 HNV-04 HNV-05 HNV-06 HNV-07 HNV-08 HNV-09 HNV-10 HNV-11 HNV-12 HNV-13 HNV-14 HNV-15 HNV-16 HNV-17 HNV-18 HNV-19 HNV-20 HNV-21 HNV-22 HNV-23 HNV-24 HNV-25"
